9191,9191,9,"Nectarines, raw","Nectarines, raw",1216,16900,Cystine,Cystine,G,0.005,,,,0,0.005,0,0.012,0.004,4,4/1/2019
9191,9191,9,"Nectarines, raw","Nectarines, raw",1220,17300,Arginine,Arginine,G,0.009,,,,0,0.008,0,0.017,0.007,4,4/1/2019
9191,9191,9,"Nectarines, raw","Nectarines, raw",1062,400,Energy,Energy,kJ,185,,,,0,163,,,,,4/1/2019
9191,9191,9,"Nectarines, raw","Nectarines, raw",1011,1700,Glucose,Glucose (dextrose),G,1.57,1,2.17,0.108,12,1.67,1.26,2.17,1.64,8,4/1/2019
9191,9191,9,"Nectarines, raw","Nectarines, raw",1210,16300,Tryptophan,Tryptophan,G,0.005,,,,0,0.005,0,0.011,0.004,4,4/1/2019
9191,9191,9,"Nectarines, raw","Nectarines, raw",1004,800,Total lipid (fat),Total lipid (fat),G,0.32,0.13,0.7,0.038,8,0.28,0.01,0.7,0.2,8,4/1/2019
9191,9191,9,"Nectarines, raw","Nectarines, raw",1212,16500,Isoleucine,Isoleucine,G,0.009,,,,0,0.008,0,0.018,0.007,4,4/1/2019
9191,9191,9,"Nectarines, raw","Nectarines, raw",1166,6500,Riboflavin,Riboflavin,MG,0.027,0.02,0.03,0.001,8,0.027,0.02,0.03,0.028,8,4/1/2019
9191,9191,9,"Nectarines, raw","Nectarines, raw",1222,17500,Alanine,Alanine,G,0.017,,,,0,0.015,0,0.035,0.012,4,4/1/2019
9191,9191,9,"Nectarines, raw","Nectarines, raw",1010,1600,Sucrose,Sucrose,G,4.87,3.6,6.7,0.101,12,4.83,4.23,5.25,4.85,8,4/1/2019
9191,9191,9,"Nectarines, raw","Nectarines, raw",1125,8000,"Tocopherol, beta","Tocopherol, beta",MG,0.01,0,0.01,0.007,5,0.01,,,0.01,1,4/1/2019
9191,9191,9,"Nectarines, raw","Nectarines, raw",1095,5900,"Zinc, Zn","Zinc, Zn",MG,0.17,0.12,0.31,0.035,8,0.21,0.14,0.31,0.19,7,4/1/2019
9191,9191,9,"Nectarines, raw","Nectarines, raw",1063,1500,"Sugars, Total","Sugars, total",G,7.89,7.29,8.8,0.197,8,7.89,,,,,4/1/2019
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1014,2000,Maltose,Maltose,G,0.01,0,0.11,0.014,8,0,0,0,0,12,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1075,2100,Galactose,Galactose,G,0,0,0,0,8,0,0,0,0,12,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1013,1900,Lactose,Lactose,G,0,0,0,0,8,0,0,0,0,12,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1175,6800,Vitamin B-6,Vitamin B-6,MG,0.367,0.302,0.42,0.01,12,0.209,0.192,0.229,0.207,12,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1098,6000,"Copper, Cu","Copper, Cu",MG,0.078,0.025,0.186,0.011,45,0.101,0.083,0.128,0.097,6,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1095,5900,"Zinc, Zn","Zinc, Zn",MG,0.15,0.11,0.24,0.001,45,0.16,0.15,0.19,0.16,6,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1107,7440,"Carotene, beta","Carotene, beta",UG,26,14,58,2.167,10,8,4,31,5,12,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1162,6300,"Vitamin C, total ascorbic acid","Vitamin C, total ascorbic acid",MG,8.7,8,9.5,0.434,8,12.3,9.2,15.1,12.6,12,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1091,5600,"Phosphorus, P","Phosphorus, P",MG,22,15,29,0.171,45,22,20,24,22,6,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1008,300,Energy,Energy,KCAL,89,,,,0,97,,,,,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1010,1600,Sucrose,Sucrose,G,2.39,0.45,4.12,0.546,8,4.18,1.15,9.4,4.17,12,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1103,6200,"Selenium, Se","Selenium, Se",UG,1,0,5.4,0.289,31,0,0,0,0,6,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1005,1110,"Carbohydrate, by difference","Carbohydrate, by difference",G,22.84,,,,0,23,,,,,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1092,5700,"Potassium, K","Potassium, K",MG,358,308,426,1.911,45,326,300,355,326,6,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1087,5300,"Calcium, Ca","Calcium, Ca",MG,5,4,7,0.047,45,5,4,6,4,6,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1165,6400,Thiamin,Thiamin,MG,0.031,0.01,0.051,0.006,12,0.056,0.044,0.068,0.057,12,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1090,5500,"Magnesium, Mg","Magnesium, Mg",MG,27,18,38,0.475,45,28,26.9,31.9,27.4,6,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1011,1700,Glucose,Glucose (dextrose),G,4.98,1.79,8.13,0.806,8,5.55,0,9.49,5.86,12,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1089,5400,"Iron, Fe","Iron, Fe",MG,0.26,0.19,0.41,0.001,42,0,0,0,0,6,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1106,7420,"Vitamin A, RAE","Vitamin A, RAE",UG,3,,,,0,1,,,,,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1166,6500,Riboflavin,Riboflavin,MG,0.073,0.05,0.115,0.008,12,0,0,0,0,12,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1050,1120,"Carbohydrate, by difference","Carbohydrate, by difference",G,22.84,,,,0,21.2,,,,,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1063,1500,"Carbohydrate, by difference","Sugars, total",G,12.23,7.51,16.21,1.034,8,15.8,,,,,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1012,1800,"Carbohydrate, by difference",Fructose,G,4.85,2.34,7.52,0.658,8,6.09,3.33,9.43,6.02,12,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",2028,7444,"Carbohydrate, by difference","Carotene, beta",UG,26,14,58,2.167,10,7,3,27,4,12,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1120,7460,"Carbohydrate, by difference","Cryptoxanthin, beta",UG,0,0,0,0,6,0,0,0,0,12,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1101,6100,"Carbohydrate, by difference","Manganese, Mn",MG,0.27,0.116,0.829,0.007,45,0.258,0.093,0.47,0.262,6,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1062,400,"Carbohydrate, by difference",Energy,kJ,371,,,,0,408,,,,,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1177,6900,"Folate, total","Folate, total",UG,20,8,27,0.472,11,14,12,16,13,6,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1093,5800,"Sodium, Na","Sodium, Na",MG,1,0,5,0.395,45,0,0,0,0,6,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1051,100,Water,Water,G,74.91,71.3,78.2,0.286,20,75.3,72.2,77,75.3,12,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1185,8800,Vitamin K (phylloquinone),Vitamin K (phylloquinone),UG,0.5,0.2,0.9,0.075,6,0.1,0,0.3,0.1,12,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1167,6600,Niacin,Niacin,MG,0.665,0.544,0.749,0.002,12,0.662,0.59,0.78,0.66,12,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1184,8900,Vitamin K (Dihydrophylloquinone),Dihydrophylloquinone,UG,0,0,0,0,4,0,0,0,0,12,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1079,1200,"Fiber, total dietary","Fiber, total dietary",G,2.6,1.7,3.7,0.129,13,1.7,1.1,2.2,1.7,10,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1004,800,Total lipid (fat),Total lipid (fat),G,0.33,0.07,0.7,0.067,19,0.29,0,0.72,0.14,12,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1007,1000,Ash,Ash,G,0.82,0.43,1,0.03,12,0.7,0.65,0.81,0.7,12,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1009,2200,Starch,Starch,G,5.38,3,9.39,0.564,8,3.66,1.55,5.4,4.04,12,4/1/2020
9040,9040,9,"Bananas, ripe and slightly ripe, raw","Bananas, raw",1003,600,Protein,Protein,G,1.09,0.75,1.31,0.022,12,0.74,0.69,0.81,0.75,,4/1/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1063,1500,"Sugars, Total","Sugars, total",G,10.48,9.25,11.3,0.234,6,12.221,,,,,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1050,1120,"Carbohydrate, by difference","Carbohydrate, by difference",G,14.06,,,,0,14.263,,,,,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1005,1110,"Carbohydrate, by difference","Carbohydrate, by difference",G,14.06,,,,0,14.7817,,,,,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1003,600,"Carbohydrate, by difference",Protein,G,0.27,0.22,0.32,0.017,6,0.1875,0.125,0.25,0.1875,,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1011,1700,"Carbohydrate, by difference",Glucose (dextrose),G,2.71,2.45,3.18,0.059,6,3.092,2.52,3.55,3.143,8,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1007,1000,"Carbohydrate, by difference",Ash,G,0.14,0.07,0.19,0.022,6,0.1483,0,0.3785,0.1405,8,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1092,5700,"Carbohydrate, by difference","Potassium, K",MG,104,94,109,2.98,5,95.31,75.1,114,96.5,8,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1012,1800,"Carbohydrate, by difference",Fructose,G,5.9,5.55,6.16,0.118,6,7.81,6.32,9.13,7.825,8,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1013,1900,Lactose,Lactose,G,0,0,0,0,6,0,0,0,0,8,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1051,100,Water,Water,G,85.33,82.39,86.91,0.347,13,84.67,82.93,86.9,84.52,8,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1093,5800,"Sodium, Na","Sodium, Na",MG,1,,,,1,0,0,0,0,8,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1089,5400,"Iron, Fe","Iron, Fe",MG,0.11,0.09,0.12,0.002,3,0,0,0,0,8,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1175,6800,Vitamin B-6,Vitamin B-6,MG,0.034,0.028,0.037,0.002,4,0.02131,0.018,0.023,0.02175,8,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1177,6900,"Folate, total","Folate, total",UG,3,,,,0,0,0,0,0,8,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1010,1600,Sucrose,Sucrose,G,1.86,0.8,2.62,0.093,6,1.319,0.42,2.2,1.33,8,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1166,6500,Riboflavin,Riboflavin,MG,0.025,0.015,0.035,0.002,4,0.06625,0.05,0.08,0.07,8,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1079,1200,"Fiber, total dietary","Fiber, total dietary",G,2.3,1.4,3,0.127,6,2.043,1.43,2.29,2.123,8,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1090,5500,"Magnesium, Mg","Magnesium, Mg",MG,5,5,5,0.046,5,4.695,4.31,5.03,4.665,8,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",2000,1510,"Sugars, total","Sugars, total",G,10.48,9.25,11.3,0.234,6,12.22,9.26,14.33,12.4,8,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1091,5600,"Phosphorus, P","Phosphorus, P",MG,12,11,12,0.347,4,9.183,6.23,12.2,8.945,8,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1004,800,Total lipid (fat),Total lipid (fat),G,0.2,0.12,0.25,0.01,12,0.2125,0.1,0.3,0.2,8,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1167,6600,Niacin,Niacin,MG,0.075,0.07,0.08,,2,0.09,0.08,0.1,0.09,8,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1087,5300,"Calcium, Ca","Calcium, Ca",MG,6,4,9,0.55,5,4.656,3.24,6.05,4.59,8,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1101,6100,"Manganese, Mn","Manganese, Mn",MG,0.034,0.026,0.05,0.003,5,0.02948,0.0187,0.0394,0.031,8,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1165,6400,Thiamin,Thiamin,MG,0.015,0.01,0.022,0.002,4,0.00875,0,0.01,0.01,8,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1095,5900,"Zinc, Zn","Zinc, Zn",MG,0.04,0.02,0.07,0.006,5,0.01964,0,0.0332,0.02325,8,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1014,2000,Maltose,Maltose,G,0,0,0,0,6,0,0,0,0,8,10/30/2020
9500,9500,9,"Apples, red delicious, with skin, raw","Apples, raw, red delicious, with skin",1098,6000,"Copper, Cu","Copper, Cu",MG,0.027,0.024,0.029,0,3,0.02429,0.018,0.0326,0.0234,8,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1063,1500,"Sugars, Total","Sugars, total",G,11.68,11.5,12.01,0.163,3,13.332,,,,,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1050,1120,"Carbohydrate, by difference","Carbohydrate, by difference",G,15.22,,,,0,15.405,,,,,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1005,1110,"Carbohydrate, by difference","Carbohydrate, by difference",G,15.22,,,,0,15.6511625,,,,,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1003,600,"Carbohydrate, by difference",Protein,G,0.2,0.17,0.22,0.008,4,0.1484375,0,0.25,0.125,,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1101,6100,"Carbohydrate, by difference","Manganese, Mn",MG,0.031,0.026,0.037,0.001,4,0.03263,0.0208,0.0416,0.0333,8,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1079,1200,"Carbohydrate, by difference","Fiber, total dietary",G,2.1,1.7,2.8,0.2,4,2.075,1.89,2.32,2.06,8,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1090,5500,"Carbohydrate, by difference","Magnesium, Mg",MG,5,5,5,0.048,4,4.67,3.89,5.58,4.485,8,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1091,5600,"Carbohydrate, by difference","Phosphorus, P",MG,13,11,13,0.476,4,9.78,6.38,13,9.78,8,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1093,5800,"Sodium, Na","Sodium, Na",MG,1,,,,0,1.013,0,8.1,0,8,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1098,6000,"Copper, Cu","Copper, Cu",MG,0.025,0.021,0.029,,2,0.03279,0.0216,0.0524,0.0304,8,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1051,100,Water,Water,G,84.16,83.55,85.66,0.473,4,83.61,82.04,84.67,83.75,8,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1004,800,Total lipid (fat),Total lipid (fat),G,0.18,0.07,0.27,0.049,4,0.1625,0,0.3,0.2,8,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1087,5300,"Calcium, Ca","Calcium, Ca",MG,7,6,8,0.318,4,5.975,4.91,6.67,6.065,8,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1010,1600,Sucrose,Sucrose,G,2.21,1.35,2.67,0.021,3,1.704,1.15,2.39,1.675,8,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1092,5700,"Potassium, K","Potassium, K",MG,109,90,126,4.937,4,103.8,79.3,119,104,8,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1013,1900,Lactose,Lactose,G,0,0,0,0,3,0,0,0,0,8,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1014,2000,Maltose,Maltose,G,0,0,0,0,3,0,0,0,0,8,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1095,5900,"Zinc, Zn","Zinc, Zn",MG,0.04,0.03,0.08,0.012,4,0.01676,0,0.0336,0.0226,8,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1167,6600,Niacin,Niacin,MG,0.07,0.07,0.07,,2,0.09063,0.075,0.12,0.085,8,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1007,1000,Ash,Ash,G,0.24,0.15,0.34,0.052,4,0.4279,0,1.49,0.26,8,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1165,6400,Thiamin,Thiamin,MG,0.013,0.007,0.019,0.001,4,0.00625,0,0.01,0.01,8,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1175,6800,Vitamin B-6,Vitamin B-6,MG,0.045,0.037,0.055,0.005,4,0.03544,0.026,0.045,0.03475,8,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1166,6500,Riboflavin,Riboflavin,MG,0.026,0.015,0.035,0.001,4,0.0675,0.06,0.08,0.07,8,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1012,1800,Fructose,Fructose,G,6.47,6.37,6.55,0.06,3,8.59,7.47,10.08,8.385,8,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1089,5400,"Iron, Fe","Iron, Fe",MG,0.1,0.1,0.11,,2,0.015,0,0.12,0,8,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",2000,1510,"Sugars, total","Sugars, total",G,11.68,11.5,12.01,0.163,3,13.33,11.56,15.28,13.42,8,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1011,1700,Glucose,Glucose (dextrose),G,3,2.55,3.66,0.082,3,3.038,2.35,3.9,2.935,8,10/30/2020
9504,9504,9,"Apples, fuji, with skin, raw","Apples, raw, fuji, with skin",1177,6900,"Folate, total","Folate, total",UG,3,,,,0,0,0,0,0,8,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1063,1500,"Sugars, Total","Sugars, total",G,10.37,9.39,11.26,0.05,4,11.835,,,,,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1050,1120,"Carbohydrate, by difference","Carbohydrate, by difference",G,13.68,,,,0,13.939,,,,,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1005,1110,"Carbohydrate, by difference","Carbohydrate, by difference",G,13.68,,,,0,14.7680875,,,,,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1003,600,"Carbohydrate, by difference",Protein,G,0.25,0.22,0.32,0.025,4,0.1328125,0,0.1875,0.1875,,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1090,5500,"Carbohydrate, by difference","Magnesium, Mg",MG,5,5,5,0.03,4,4.947,4.23,5.73,4.87,8,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1101,6100,"Carbohydrate, by difference","Manganese, Mn",MG,0.037,0.034,0.039,0.001,4,0.04004,0.0218,0.0582,0.0412,8,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1004,800,"Carbohydrate, by difference",Total lipid (fat),G,0.12,0.07,0.17,0.029,4,0.15,0,0.2,0.2,8,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1012,1800,"Carbohydrate, by difference",Fructose,G,5.93,5.39,6.37,0.079,4,7.763,6.25,8.91,7.675,8,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1011,1700,Glucose,Glucose (dextrose),G,1.66,1.45,1.86,0.024,4,2.014,1.55,2.37,2.05,8,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1013,1900,Lactose,Lactose,G,0,0,0,0,4,0,0,0,0,8,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1087,5300,"Calcium, Ca","Calcium, Ca",MG,7,6,8,0.427,4,6.639,5.13,8.71,6.545,8,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1095,5900,"Zinc, Zn","Zinc, Zn",MG,0.05,0.04,0.08,0.011,4,0.02349,0,0.0433,0.0269,8,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1166,6500,Riboflavin,Riboflavin,MG,0.029,0.015,0.049,0.004,4,0.06875,0.06,0.08,0.07,8,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1092,5700,"Potassium, K","Potassium, K",MG,108,97,117,3.4,4,105.9,85.2,126,104,8,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",2000,1510,"Sugars, total","Sugars, total",G,10.37,9.39,11.26,0.05,4,11.83,9.28,14,11.68,8,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1014,2000,Maltose,Maltose,G,0,0,0,0,4,0,0,0,0,8,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1089,5400,"Iron, Fe","Iron, Fe",MG,0.12,0.12,0.12,,2,0.06013,0,0.154,0.0515,8,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1079,1200,"Fiber, total dietary","Fiber, total dietary",G,2.3,1.6,2.8,0.11,4,2.109,1.79,2.73,2.06,8,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1093,5800,"Sodium, Na","Sodium, Na",MG,1,,,,0,0.2788,0,2.23,0,8,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1177,6900,"Folate, total","Folate, total",UG,3,,,,0,0.8125,0,6.5,0,8,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1010,1600,Sucrose,Sucrose,G,2.78,2.1,3.53,0.048,4,2.058,1.48,3.14,1.715,8,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1051,100,Water,Water,G,85.76,85.06,86.36,0.059,4,84.65,83.89,85.63,84.62,8,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1175,6800,Vitamin B-6,Vitamin B-6,MG,0.049,0.046,0.052,0.002,4,0.03175,0.019,0.038,0.034,8,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1098,6000,"Copper, Cu","Copper, Cu",MG,0.021,0.019,0.023,,2,0.03394,0.0275,0.046,0.03135,8,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1167,6600,Niacin,Niacin,MG,0.075,0.07,0.08,,2,0.08938,0.07,0.1,0.0925,8,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1091,5600,"Phosphorus, P","Phosphorus, P",MG,11,10,11,0.19,4,8.435,7.09,10.7,7.77,8,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1165,6400,Thiamin,Thiamin,MG,0.017,0.01,0.022,0.002,4,0.01125,0.01,0.02,0.01,8,10/30/2020
9503,9503,9,"Apples, gala, with skin, raw","Apples, raw, gala, with skin",1007,1000,Ash,Ash,G,0.2,0.16,0.23,0.003,4,0.2991,0,1.26,0.1795,8,10/30/2020
9502,9502,9,"Apples, granny smith, with skin, raw","Apples, raw, granny smith, with skin",1063,1500,"Sugars, Total","Sugars, total",G,9.59,8.79,10.57,0.172,6,10.651,,,,,10/30/2020
9502,9502,9,"Apples, granny smith, with skin, raw","Apples, raw, granny smith, with skin",1050,1120,"Carbohydrate, by difference","Carbohydrate, by difference",G,13.61,,,,0,13.164,,,,,10/30/2020
9502,9502,9,"Apples, granny smith, with skin, raw","Apples, raw, granny smith, with skin",1005,1110,"Carbohydrate, by difference","Carbohydrate, by difference",G,13.61,,,,0,14.142975,,,,,10/30/2020
9502,9502,9,"Apples, granny smith, with skin, raw","Apples, raw, granny smith, with skin",1003,600,"Carbohydrate, by difference",Protein,G,0.44,0.32,0.57,0.023,8,0.265625,0.1875,0.3125,0.28125,,10/30/2020
9502,9502,9,"Apples, granny smith, with skin, raw","Apples, raw, granny smith, with skin",1011,1700,"Carbohydrate, by difference",Glucose (dextrose),G,2.66,2.47,2.86,0.059,6,2.678,2.12,3.4,2.603,8,10/30/2020
9502,9502,9,"Apples, granny smith, with skin, raw","Apples, raw, granny smith, with skin",1177,6900,"Carbohydrate, by difference","Folate, total",UG,3,,,,0,0,0,0,0,8,10/30/2020
